date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met
2020-09-22,1384.0,3441.08,2433.06,0.12,2423.31,normal,668.0,0.11,484.03,220.58,5.0,1276.51,22.0,0.0,193.29,2597.37,salary,1275.9,Entertainment,positive,90.4,low,1008.02,1
2022-03-16,1975.0,4103.18,1429.14,0.14,3061.88,normal,578.0,0.48,838.61,218.39,6.0,1314.01,62.0,0.0,538.49,1622.35,freelance,1188.24,Rent,positive,42.2,medium,2674.04,1
2023-05-10,1551.274153,2367.396668,4119.877255,0.117847672,2535.150604,normal,737.14643,0.425428331,778.5089391,869.3135852,7.045038798,1167.650169,72.05433987,-0.008853958,698.4176922,2429.066174,freelance,1386.107187,Entertainment,negative,57.20275396,low,-48.89679721,0
2019-12-27,1509.0,5090.21,4712.13,0.31,3024.71,recession,653.0,0.44,364.46,469.84,1.0,842.3,77.0,0.0,484.99,2145.13,salary,1550.02,Healthcare,neutral,4.5,low,378.08,1
2022-11-11,1234.592577,4114.360531,2274.453179,0.309825407,3146.949973,recession,705.3436518,0.228372777,33.15450427,78.56158135,8.014519294,1841.072333,64.34131593,-0.003423601,641.00802,2875.922276,mixed,1718.535455,Groceries,positive,19.27378821,high,1969.825918,1
2020-06-24,1834.907656,3526.459516,2111.027061,0.116306264,2380.487353,normal,687.7174598,0.109669342,221.1944731,621.2538439,5.131449788,426.6702427,47.41934819,0.004887347,1.744304503,2304.823803,freelance,1242.818993,Investments,positive,89.02903647,high,1506.37822,1
2023-05-10,1098.0,3652.61,3711.58,0.19,2367.43,normal,698.0,0.47,418.9,395.38,3.0,471.62,74.0,0.0,504.77,2014.31,salary,434.38,Insurance,neutral,76.8,medium,0.0,0
2020-09-22,1936.612489,2831.019521,2133.37717,0.285043971,3348.60361,inflation,713.8230975,0.176763522,298.6491833,322.1613612,4.77920025,1162.509256,42.30314873,-0.004785604,569.1298916,2511.178386,mixed,1499.986976,Healthcare,positive,47.51745785,medium,729.0772065,1
2023-10-07,1978.0,3766.28,3669.91,0.28,2631.72,normal,721.0,0.14,830.47,501.98,1.0,1167.39,27.0,0.0,497.03,2884.35,mixed,1161.89,Healthcare,neutral,70.0,medium,96.37,1
2021-05-20,1993.0,4343.65,3986.25,0.34,3611.01,recession,669.0,0.37,450.61,415.11,1.0,339.21,63.0,0.0,417.59,1000.0,salary,787.34,Investments,neutral,17.4,high,357.4,1
2021-04-20,1598.256005,3747.408008,2463.841214,0.360964254,2906.995309,recession,631.2917367,0.104520574,457.5548719,159.4495777,2.232668623,979.2550934,84.09160383,-0.003107839,647.5694679,2742.775019,freelance,965.1691392,Dining Out,positive,27.26838333,low,1263.925238,1
2023-04-10,1961.0,5793.84,3009.44,0.37,2895.1,recession,634.0,0.31,89.89,588.66,8.0,773.82,40.0,0.0,516.09,1000.0,mixed,300.0,Transportation,positive,44.7,high,2784.4,1
2019-06-30,1483.0,4533.65,3390.89,0.16,2109.21,normal,658.0,0.27,568.54,122.02,7.0,1332.26,84.0,0.0,870.45,3362.31,mixed,2114.22,Investments,positive,25.8,high,1142.76,1
2022-07-14,1809.0,4484.71,3651.18,0.1,2963.63,recession,713.0,0.15,229.95,152.82,3.0,1571.91,61.0,0.0,752.06,2318.77,mixed,945.4,Dining Out,positive,94.3,low,833.53,1
2022-07-14,1145.505533,3420.656107,1674.044326,0.168968924,2371.761707,inflation,701.3039032,0.543691528,691.5810097,559.2348747,1.97946084,1014.883074,33.85356967,-0.013075229,208.8987411,2260.360431,mixed,774.4196911,Rent,positive,12.64388023,low,1819.297211,1
2020-09-22,1735.407389,3695.350351,3655.885475,0.232168278,2237.268743,recession,696.8089475,0.553446139,526.8452275,528.1565581,2.019052844,1540.080718,24.01121758,0.008811471,661.450392,2881.211926,mixed,653.2287545,Rent,neutral,12.50555217,high,80.61466437,1
2019-01-31,1914.412319,5803.525206,3188.997432,0.266520981,2569.63414,inflation,721.6955731,0.569705094,343.8360749,33.87470475,7.875729047,1730.326413,58.75298624,0.006115458,817.3243772,2912.440705,freelance,1019.338813,Transportation,positive,31.82795785,low,2537.100487,1
2019-05-31,1527.0,4743.64,3230.18,0.3,3444.56,normal,759.0,0.59,447.11,95.44,7.0,210.13,49.0,0.0,338.95,2888.98,salary,1055.09,Insurance,positive,91.4,low,1513.46,1
2021-12-16,1917.0,4358.56,2349.88,0.28,3719.85,recession,643.0,0.56,417.78,439.07,6.0,640.41,75.0,0.0,577.23,1827.44,salary,1052.03,Rent,positive,1.1,medium,2008.68,1
2023-08-08,1799.0,5678.31,1290.51,0.38,2190.38,recession,771.0,0.11,683.47,514.8,7.0,1266.86,42.0,0.0,434.06,1750.29,salary,757.71,Utilities,positive,93.8,high,4387.8,1
2022-04-15,1274.801575,4968.259898,2648.379122,0.37598873,2497.788011,inflation,650.6256057,0.203936613,577.607811,539.97345,1.064306312,790.954442,61.27593416,0.004925791,387.3330409,2810.619455,mixed,819.6337845,Investments,positive,93.27199747,medium,2407.01725,1
2023-06-09,1598.82464,4830.492387,3574.816022,0.197074598,2597.229375,inflation,703.8288276,0.364711033,520.1806421,300.7465244,8.105570383,682.9406215,74.0940583,-0.003748908,518.7389618,3034.389939,salary,1757.40549,Utilities,positive,90.20045569,low,1265.605319,1
2021-11-16,1868.0,2004.18,4040.18,0.06,3115.84,normal,717.0,0.3,316.61,196.66,6.0,1062.39,89.0,0.0,392.57,1839.64,salary,1502.88,Healthcare,negative,89.6,high,0.0,0
2023-01-10,1458.342551,4898.992948,2084.658389,0.270314567,3452.862814,recession,599.9403347,0.275840421,799.2473934,7.48616676,4.950374204,886.4890176,25.42549179,0.008140694,327.3824626,2805.864894,freelance,953.3061681,Healthcare,positive,32.40535776,low,2848.158523,1
2023-02-09,1073.494914,4621.186093,3550.625178,0.29750443,3524.180905,recession,657.2707943,0.36049856,374.3654121,738.5955465,6.034492025,526.0795525,20.56088619,-0.003327287,590.1862268,2278.12089,mixed,1464.097203,Rent,positive,61.18500689,medium,954.409697,1
2023-08-08,1927.854771,3350.295404,2817.614663,0.119688814,3054.636495,recession,744.3627925,0.565208695,654.229262,340.8007472,6.047396974,1149.794808,90.90437007,0.002455295,747.7015102,2053.817918,salary,1510.516766,Insurance,positive,64.70960832,low,549.4679343,1
2019-06-30,1646.484032,2370.163762,2322.270025,0.320634047,2694.825357,recession,609.3499437,0.100403343,416.4069482,447.6483435,7.212465652,687.3613978,56.99827208,0.015779663,427.2915409,3225.287295,mixed,785.9192126,Transportation,neutral,48.02269377,medium,161.0631224,1
2020-01-26,1931.448369,6063.894196,4515.567361,0.218398214,2874.406961,recession,687.3723095,0.515674765,448.0076188,640.164248,0.987350033,1034.760771,18.67820031,-0.004851223,429.2447126,2456.781823,freelance,1218.648186,Entertainment,positive,75.54930265,low,1542.980793,1
2022-01-15,1509.0,4723.72,1666.13,0.35,2942.07,normal,648.0,0.33,134.92,259.89,1.0,935.92,62.0,0.0,389.75,2121.33,salary,1023.2,Healthcare,positive,92.0,high,3057.59,1
2020-06-24,1068.0,2030.17,3011.2,0.33,2429.85,recession,732.0,0.13,208.77,266.76,8.0,1413.98,20.0,0.0,574.5,1056.51,salary,737.96,Utilities,negative,81.3,low,0.0,0
2021-02-19,1957.0,5235.6,2171.01,0.37,2678.95,inflation,638.0,0.15,644.16,518.6,7.0,988.03,24.0,0.0,470.98,2977.5,salary,672.5,Groceries,positive,6.4,high,3064.59,1
2019-12-27,1419.816286,2899.316159,3417.631574,0.274937566,3123.276034,inflation,708.9507533,0.311150601,614.3602783,803.4384645,9.055172075,1096.460354,50.51255955,0.003163884,528.4011384,1453.205907,salary,1120.223988,Insurance,negative,83.57119448,low,-10.4916396,0
2020-03-26,1308.836495,4176.839066,2813.378645,0.160519386,2699.563217,recession,743.1641395,0.575355302,586.6214633,676.7191472,1.245347073,1036.579626,27.79005401,-0.001565425,347.3982422,1580.882571,salary,1830.271292,Entertainment,positive,18.34884854,medium,1267.226831,1
2020-05-25,1843.333968,3984.931952,3632.503653,0.162702548,3023.082379,normal,622.3704953,0.151867161,562.1372927,342.6859753,1.910618128,1298.068645,35.84865907,-0.003868359,228.2622902,1869.962843,freelance,1094.384555,Insurance,neutral,65.52882198,high,368.4401286,1
2020-09-22,1480.913478,3553.898518,3298.387784,0.386758355,2817.895469,normal,711.4968543,0.393474808,632.3996781,108.8901944,6.017198261,363.8560479,59.7094301,-0.001777618,444.2860298,1481.08326,freelance,1499.144879,Insurance,neutral,86.72428097,low,288.9139367,1
2019-05-01,1682.0,3977.34,2827.05,0.14,2761.8,recession,716.0,0.27,558.88,470.95,5.0,1598.92,97.0,0.0,597.85,1372.83,freelance,1406.41,Rent,positive,10.1,low,1150.29,1
2019-09-28,1884.802294,2439.91084,2487.560431,0.077970223,2050.268967,normal,658.0748298,0.211253664,646.7977637,366.8099382,4.08812965,779.640541,25.03040179,-0.014612651,476.6377867,3969.737601,freelance,902.0753038,Dining Out,neutral,37.35328567,medium,-62.2645703,0
2021-01-20,1414.0,4461.22,3997.32,0.33,3025.72,recession,684.0,0.51,638.83,570.15,7.0,1147.99,57.0,0.0,531.06,2396.55,salary,1222.68,Investments,neutral,89.6,medium,463.9,1
2020-05-25,1741.220352,4714.832755,2013.659924,0.316332641,3606.557754,normal,564.5439791,0.585371882,496.5754138,82.21572734,6.961848097,747.1386637,41.16013878,-0.00442018,596.9380981,2365.946203,salary,804.6538598,Insurance,positive,81.39120653,high,2729.502968,1
2021-12-16,1522.536094,4966.203603,3865.162616,0.071934126,2645.667167,normal,709.4430655,0.337201991,405.2263949,315.4303339,5.943396156,360.4667106,94.22821854,-0.003853221,691.5105483,3169.744216,salary,909.7534298,Healthcare,positive,40.10592101,medium,1010.789108,1
2022-09-12,1833.0,6285.31,2453.77,0.25,2848.22,normal,671.0,0.35,480.79,192.97,7.0,1136.0,41.0,0.0,468.34,3114.21,freelance,1805.69,Investments,positive,51.4,low,3831.54,1
2020-09-22,1261.368925,4411.117126,2600.526348,0.285688254,2788.468969,normal,677.7281353,0.098067811,762.7049124,466.2302829,2.230504086,1463.460556,79.0796122,0.013034509,429.530697,2410.630228,salary,1213.659308,Transportation,positive,41.58710611,low,1730.323082,1
2023-07-09,1477.0,5578.55,2600.71,0.06,1942.39,recession,700.0,0.45,262.58,813.12,3.0,1379.9,74.0,0.0,473.79,2580.57,freelance,1051.48,Healthcare,positive,53.8,medium,2977.84,1
2022-02-14,1538.0,3019.64,3008.0,0.19,2585.22,recession,701.0,0.13,565.46,231.14,1.0,1600.26,26.0,0.0,630.0,2303.98,freelance,1485.58,Entertainment,neutral,99.5,high,11.64,1
2019-03-02,1867.0,4700.05,2531.95,0.05,2651.93,recession,671.0,0.41,513.77,251.49,9.0,694.98,97.0,0.0,426.9,2637.38,salary,1011.46,Healthcare,positive,52.7,low,2168.1,1
2019-06-30,1186.0,4478.78,3190.63,0.06,2752.43,normal,632.0,0.11,457.55,210.85,7.0,1130.73,37.0,0.0,159.04,2394.08,salary,300.0,Healthcare,positive,78.1,low,1288.15,1
2020-04-25,1810.0,5195.83,3514.07,0.27,3207.02,normal,740.0,0.14,438.63,560.26,5.0,506.28,52.0,0.0,834.28,1091.92,freelance,1726.51,Rent,positive,58.2,high,1681.76,1
2022-09-12,1540.807976,3916.524528,4285.932509,0.271939543,2639.396156,inflation,669.1673961,0.169144955,572.4846277,1267.432864,3.722613587,210.0022343,52.24274746,0.995648221,622.9003951,3536.764366,salary,1444.416647,Healthcare,negative,36.90666856,medium,12.32348686,1
2020-03-26,1355.0,5559.53,2918.58,0.32,3153.86,normal,661.0,0.24,832.8,190.64,9.0,1211.14,54.0,0.0,307.87,2471.55,mixed,1794.87,Groceries,positive,48.6,medium,2640.95,1
2019-07-30,1741.174802,4462.815934,2489.412942,0.387857543,2282.528978,inflation,650.747651,0.262572128,216.4199799,568.2206674,6.836808291,985.2517563,98.02581547,0.004191129,946.2199848,3111.536427,mixed,600.7420577,Healthcare,positive,26.69232214,high,1877.392279,1
2020-03-26,1890.914387,3911.72475,2144.018721,0.196245321,2794.297473,inflation,740.652768,0.293574394,750.895838,199.7264601,7.947502919,1422.636666,59.18667081,-0.004766357,435.92646,2227.77994,mixed,825.2034536,Groceries,positive,64.05707977,medium,1779.965552,1
2019-05-31,1795.028967,5854.069737,2014.93136,0.08770212,2723.776612,recession,713.2958857,0.57672708,349.4563761,22.36292187,6.813408004,1084.462003,52.54196819,-0.005151552,368.2086787,1360.872784,freelance,401.8964623,Investments,positive,68.91635362,low,3860.418614,1
2021-07-19,1415.893709,3070.018196,3365.880546,0.201782238,2601.673149,inflation,673.9729562,0.232133409,342.9786535,292.8772842,4.104801399,913.7884421,75.12861461,0.009318448,551.9468677,1370.139737,freelance,994.6459317,Healthcare,negative,7.275151683,high,-6.491860691,0
2023-10-07,1317.0,3198.63,3813.3,0.31,3126.13,normal,624.0,0.53,620.3,561.44,1.0,1007.28,99.0,0.0,648.54,2034.08,salary,1482.48,Entertainment,negative,89.0,low,0.0,0
2023-09-07,1061.131023,5107.259179,4134.092819,0.122360202,3135.345935,normal,644.4034614,0.326609744,196.4668621,406.8231876,3.987602337,1311.17319,64.3821027,-0.003329712,379.8103233,1836.473652,salary,1867.528366,Dining Out,positive,71.59307583,low,872.8046562,1
2019-06-30,1070.0,5075.63,1684.02,0.31,3846.76,normal,700.0,0.41,382.81,194.9,2.0,723.72,25.0,0.0,744.47,1694.69,salary,1255.78,Utilities,positive,41.8,medium,3391.61,1
2022-05-15,1502.0,4499.07,2834.68,0.07,2230.56,recession,691.0,0.23,179.29,188.26,9.0,123.89,56.0,0.0,392.34,2332.14,salary,1581.66,Rent,positive,22.7,low,1664.39,1
2020-04-25,1176.0,5323.58,4325.15,0.31,2673.2,normal,679.0,0.5,678.56,524.21,8.0,80.93,99.0,1.0,639.84,2987.39,salary,678.98,Education,positive,98.2,low,998.43,1
2020-01-26,1042.0,6256.88,4736.42,0.38,2677.07,normal,634.0,0.49,972.68,177.41,7.0,424.52,34.0,0.0,710.08,1759.63,salary,982.62,Groceries,positive,46.1,low,1520.46,1
2022-12-11,1473.0,4802.07,2515.47,0.39,2934.91,normal,658.0,0.45,381.82,483.27,9.0,1364.88,50.0,0.0,797.62,2228.62,salary,2006.15,Healthcare,positive,38.9,low,2286.6,1
2023-05-10,1777.554235,2685.414037,3531.523394,0.381219905,3262.374853,normal,719.2836152,0.249888175,820.3808615,388.0997386,4.152261667,1106.85241,71.35525451,-0.004258999,321.1457185,1753.635027,salary,991.608518,Rent,negative,7.98668891,high,-13.54746672,0
2022-12-11,1968.98389,2804.381583,2094.619881,0.193244159,2732.35577,inflation,666.7121179,0.137845955,911.5278977,421.300165,4.941746437,651.6094474,64.84571913,0.006493393,486.4425637,1904.415842,salary,882.0258887,Groceries,positive,12.04448457,high,663.1488487,1
2023-05-10,1507.0,4737.21,4143.0,0.06,3069.22,inflation,758.0,0.59,39.08,837.0,5.0,530.18,71.0,1.0,587.47,2665.13,mixed,1051.04,Dining Out,positive,81.6,low,594.21,1
2022-07-14,1374.0,5713.69,2053.9,0.18,3266.72,normal,669.0,0.32,582.43,294.46,9.0,0.0,63.0,0.0,667.07,1674.28,freelance,1193.12,Transportation,positive,99.3,low,3659.79,1
2021-03-21,1159.393958,3957.33337,3355.515275,0.082421338,2402.883176,recession,701.4851205,0.369713997,526.3255316,516.281488,2.125900158,654.0849843,65.07107965,-0.00278288,277.4961023,2495.10093,salary,1381.257033,Investments,positive,11.2403379,medium,490.7649546,1
2022-02-14,1065.279338,2516.000652,2312.210897,0.222117896,3610.220276,inflation,686.4336658,0.308558452,494.8531803,428.8995145,2.191291138,1145.204306,86.07533396,-0.003862502,400.3351543,2745.884663,freelance,298.1264736,Healthcare,neutral,95.8871653,low,229.7963463,1
2023-09-07,1577.608571,4397.063982,2359.453008,0.264743093,2376.18518,recession,628.4077177,0.49003562,537.1787683,388.5337993,6.788482282,1550.987465,98.77655176,0.004522934,485.9436295,1350.991453,salary,323.5898908,Education,positive,39.46052585,low,1928.79524,1
2021-08-18,1551.103095,4629.346122,2178.245591,0.097854641,2896.356915,recession,768.6914336,0.128817642,793.8462191,163.0060754,8.981787362,174.1511026,80.18949405,4.31751e-05,694.6821774,3180.811178,mixed,1306.36955,Entertainment,positive,4.903218708,medium,2486.930462,1
2020-06-24,1979.519157,6218.016111,3543.839553,0.247093736,2612.814394,inflation,659.6946129,0.121335721,1001.503764,435.9933421,0.811322184,191.855692,45.63600506,0.008040173,531.5303598,2311.77387,freelance,1189.549937,Education,positive,-0.41958827,high,2551.827216,1
2022-06-14,1315.5253,4178.444614,3558.974973,0.152562124,2970.855953,normal,602.4597608,0.201120183,464.0820443,898.9816438,8.197819699,1258.614183,88.33531365,1.005078247,393.4860497,2408.904495,salary,1429.914858,Rent,positive,96.89990611,low,575.5734761,1
2023-01-10,1358.0,3267.69,2765.28,0.35,2498.62,normal,637.0,0.53,237.34,395.18,1.0,710.11,66.0,0.0,628.27,1497.04,freelance,1177.72,Dining Out,positive,19.6,high,502.41,1
2019-11-27,1075.0,3721.67,1965.74,0.33,3273.66,normal,699.0,0.29,499.24,460.01,2.0,1018.89,72.0,0.0,0.0,2589.51,salary,1339.14,Insurance,positive,71.2,low,1755.93,1
2019-12-27,1508.219008,4975.338808,3885.978019,0.252106087,2976.914938,inflation,548.5229304,0.192025658,434.857945,714.0097365,7.036724443,1281.067866,86.31126378,0.0098976,548.2256423,1729.684121,mixed,1328.571476,Groceries,positive,65.66407648,medium,1202.552547,1
2019-06-30,1397.0,3129.53,3770.92,0.37,3665.33,inflation,660.0,0.31,477.26,495.15,3.0,1722.78,44.0,0.0,457.83,1099.9,salary,653.13,Rent,negative,72.5,low,0.0,0
2022-08-13,1161.083718,4203.470845,2623.125244,0.333674708,2543.226979,recession,555.5409385,0.465811648,591.9014289,429.4542262,4.819712272,1698.650357,26.26275874,0.013482651,707.9026033,2829.471804,freelance,865.0759446,Healthcare,positive,23.80508608,medium,1634.143623,1
2021-03-21,1271.0,2609.38,3289.32,0.25,3313.67,recession,716.0,0.35,345.44,220.63,7.0,860.84,37.0,0.0,535.4,2815.78,salary,625.05,Rent,negative,56.5,medium,0.0,0
2019-05-31,1185.306913,3828.280545,2549.010504,0.331982629,3180.863363,normal,660.9436631,0.523955197,840.4512806,601.1512194,4.111577754,1439.93311,57.08015711,-0.000160432,581.8246333,2892.854188,freelance,1848.231787,Education,positive,48.72949688,high,1302.218954,1
2022-04-15,1243.0,3093.65,2327.95,0.05,2794.67,normal,684.0,0.47,639.45,760.27,9.0,1773.26,59.0,0.0,426.02,1599.92,freelance,1750.89,Healthcare,positive,38.5,low,765.7,1
2022-03-16,1622.0,4393.93,2663.01,0.26,3347.42,normal,752.0,0.32,252.74,595.99,4.0,1687.05,63.0,0.0,419.17,2342.22,freelance,1178.43,Utilities,positive,85.1,low,1730.92,1
2019-07-30,1422.0,5941.25,2760.54,0.07,2811.88,normal,686.0,0.35,375.36,175.61,1.0,941.36,30.0,0.0,651.86,2515.65,salary,726.75,Education,positive,35.5,high,3180.71,1
2021-03-21,1536.520874,3940.104215,2118.960023,0.163336355,3082.292793,inflation,712.530896,0.593524082,453.0222034,339.1615561,2.104804859,1661.365989,83.762753,-0.013368231,263.9853695,2626.547979,freelance,1678.824286,Groceries,positive,2.524654228,high,1890.717254,1
2023-11-06,1613.0,3821.93,1798.56,0.36,2854.14,normal,621.0,0.1,396.48,621.16,9.0,1107.38,59.0,0.0,920.25,2021.03,salary,1274.34,Transportation,positive,77.8,low,2023.37,1
2023-03-11,1357.836016,5703.370642,3789.121205,0.406727115,2178.497329,inflation,679.0462529,0.153533658,413.8484901,213.4770918,2.929662267,1334.343793,36.2141283,0.000550944,737.5620672,2167.874622,mixed,742.8146247,Rent,positive,81.43550322,medium,1977.001616,1
2022-04-15,1802.0,3230.35,3510.42,0.39,2900.92,inflation,730.0,0.23,187.8,457.65,3.0,1363.95,99.0,0.0,619.8,3747.03,salary,1518.64,Investments,negative,0.5,high,0.0,0
2022-10-12,1009.0,3964.49,2834.72,0.11,2030.89,normal,692.0,0.54,411.44,415.3,7.0,709.75,32.0,0.0,270.06,2844.87,salary,1131.61,Dining Out,positive,18.2,low,1129.77,1
2022-01-15,1828.103451,2393.044899,3848.072544,0.390940924,2728.534163,inflation,788.6143846,0.13770054,550.0322304,726.6497902,8.027503513,47.96185596,30.79694605,0.003274466,799.1522711,2488.523275,freelance,1381.080871,Entertainment,negative,5.313750666,high,-27.40795666,0
2023-08-08,1810.62141,4100.943565,3795.165017,0.314913188,2927.11474,normal,770.2255708,0.195393207,478.8138596,68.87413306,3.61112904,1602.921114,93.72074879,0.003228358,420.028047,1260.763515,salary,1329.483965,Investments,neutral,98.47618351,high,277.1908026,1
2022-07-14,1892.758201,6448.535086,4013.608323,0.362589953,1704.784635,normal,744.4955122,0.324200959,547.1678318,652.5825406,4.058606886,1001.699774,69.16278899,-0.010223096,605.084871,2074.903002,salary,1729.407237,Entertainment,positive,50.56985791,low,2337.559633,1
2022-07-14,1929.713347,4072.880035,3438.275054,0.103104869,2753.330275,normal,689.4803014,0.264773852,515.1091032,267.9259456,4.048968385,1174.808775,48.94415759,0.008710962,747.9879792,2063.436266,freelance,1690.091211,Groceries,positive,5.805140257,low,747.2936643,1
2023-11-06,1726.20186,4509.713673,2832.174615,0.101320308,3125.358178,normal,714.4545537,0.563442825,32.95502948,237.2647297,2.385683701,384.8551271,71.17978494,-0.003461239,384.454527,2449.55166,mixed,760.518517,Investments,positive,60.17299597,high,1754.415974,1
2020-01-26,1036.0,5227.74,1996.97,0.07,3143.79,normal,694.0,0.12,660.31,461.61,2.0,742.12,78.0,0.0,186.08,1094.29,salary,1482.74,Utilities,positive,65.8,medium,3230.77,1
2023-04-10,1610.540406,4890.043103,3063.781366,0.0922437,2744.702833,recession,649.082023,0.440839278,647.1596604,571.6406554,2.193989935,236.8846407,87.1378137,0.008791759,510.5375578,1860.494764,mixed,1645.459823,Investments,positive,78.26435456,low,1700.9131,1
2020-09-22,1391.1736,2895.047051,2051.264768,0.147295979,3005.039968,inflation,688.3896827,0.231085465,359.5159128,193.2485915,5.848122095,494.7342602,77.3397132,0.000930096,110.393451,2725.358391,mixed,1131.624927,Utilities,positive,83.22653339,low,960.6878721,1
2021-04-20,1834.882954,4171.599295,4310.383102,0.245546255,3028.62773,normal,707.2383606,0.163856511,399.9225782,678.6976926,6.946093372,962.3737926,31.25543099,0.005034252,299.702154,1030.969424,freelance,552.5000391,Healthcare,neutral,49.61928369,low,33.60832653,1
2019-12-27,1642.0,3306.56,3844.91,0.28,2816.23,normal,668.0,0.13,270.83,818.92,7.0,1064.48,56.0,1.0,222.52,2888.05,salary,1127.29,Transportation,negative,20.8,medium,0.0,0
2020-12-21,1036.448201,4335.673589,4034.367732,0.248434597,2701.470578,inflation,649.2411164,0.428428391,443.1394649,546.5550171,2.981202033,676.2388545,37.14606693,0.007333715,476.5857796,2933.148258,salary,924.967831,Utilities,neutral,45.24504185,medium,388.4517567,1
2020-05-25,1718.0,2598.82,2864.59,0.13,2660.26,inflation,671.0,0.11,758.38,0.0,1.0,447.74,32.0,0.0,866.5,1636.85,freelance,1055.44,Education,negative,83.2,low,0.0,0
2021-04-20,1739.306893,3854.870059,1426.994707,0.255991903,2917.108147,recession,708.1518267,0.552617223,423.6637457,31.89865686,3.759073195,821.6206982,36.33014919,-0.007920227,880.350646,1029.26164,freelance,1699.5642,Investments,positive,66.74422173,high,2434.561593,1
2020-08-23,1976.0,5965.66,2403.93,0.13,2411.57,normal,687.0,0.5,510.88,448.86,9.0,1312.68,55.0,0.0,316.28,3327.72,salary,1309.0,Investments,positive,61.5,low,3561.73,1
2021-04-20,1290.0,2688.93,2756.73,0.2,3028.94,normal,727.0,0.38,278.12,511.15,4.0,667.01,32.0,0.0,659.31,2452.23,salary,1039.85,Entertainment,neutral,40.3,low,0.0,0
2022-10-12,1430.017729,3017.027785,2825.566699,0.394044004,2893.409208,inflation,634.3033147,0.526274637,623.4086761,341.3411679,3.097324265,1142.600761,47.65013314,-0.000895027,906.7039074,1500.665391,mixed,1336.434185,Utilities,neutral,77.71177196,low,276.8949592,1
2023-03-11,1450.878048,2763.17844,4077.120677,0.20541386,3966.848437,inflation,584.6881388,0.307917186,296.0346243,436.6173283,5.922217477,1956.260786,51.03106684,-0.01628707,473.4136142,2017.016313,mixed,956.5214352,Insurance,negative,50.21760974,high,-25.80600432,0
2022-07-14,1618.847503,5669.973443,2121.967181,0.152869771,3153.406514,inflation,654.935714,0.228984949,225.4815855,534.3989885,6.052920234,577.7401063,69.1284277,1.27315e-05,402.4212268,2149.448572,salary,687.4897203,Utilities,positive,73.23468348,low,3510.880141,1
2019-08-29,1641.147212,4714.837431,3171.470477,0.191954486,2821.74949,normal,676.369297,0.468416602,564.5686625,881.2535182,8.161899237,613.9333703,45.36508443,0.002918584,299.223543,2060.413289,mixed,582.575585,Groceries,positive,35.70688991,high,1598.659133,1
2019-11-27,1841.396914,3125.81904,2686.362852,0.246764647,2950.572425,normal,661.1752533,0.139363244,465.3463863,-1.506089317,5.88429826,1313.680331,96.80306866,0.005449292,308.9060111,2086.311276,mixed,874.948046,Utilities,neutral,90.54640727,low,521.9409668,1
2021-12-16,1201.697934,3080.709553,2384.764324,0.364819298,1660.08841,recession,687.0439047,0.555148951,525.4427013,604.4091068,1.049604981,940.838505,26.14857639,-0.002023822,436.1905924,1841.73284,freelance,1968.082561,Investments,positive,24.59795067,medium,720.2971094,1
2019-06-30,1489.044324,4305.67245,3961.593215,0.089595092,2874.860214,recession,757.8082157,0.557585716,581.0047586,176.3827795,8.968930221,1178.660008,55.3778082,0.002029021,328.0376627,1139.673937,mixed,1340.265983,Transportation,neutral,93.72840797,medium,341.2739019,1
2019-11-27,1992.0,5293.28,2396.09,0.1,3033.07,normal,684.0,0.52,507.86,463.56,4.0,1156.37,80.0,0.0,672.62,1851.73,salary,1428.2,Dining Out,positive,74.5,low,2897.19,1
2022-01-15,1503.0,3854.83,4228.26,0.32,2872.62,normal,682.0,0.42,36.47,521.62,4.0,1235.96,23.0,0.0,200.59,1570.03,salary,1397.23,Education,negative,18.3,high,0.0,0
2022-11-11,1384.931459,2985.242635,2473.643536,0.086093573,2611.762414,normal,615.0055422,0.506778859,649.0660973,244.0553566,3.873426022,1879.196101,32.25184688,-0.002587177,400.6969213,1907.774254,mixed,1436.311137,Insurance,positive,40.63913462,high,337.6344539,1
2020-10-22,1361.0,4021.8,3627.67,0.18,2354.42,inflation,680.0,0.27,626.55,477.73,6.0,2253.72,97.0,0.0,664.45,2471.39,freelance,1139.3,Entertainment,neutral,92.1,low,394.13,1
2022-02-14,1358.0,4117.89,3313.45,0.14,2666.16,normal,702.0,0.29,762.38,493.47,2.0,1255.2,73.0,0.0,556.31,1035.92,salary,671.68,Insurance,positive,31.4,high,804.44,1
2019-09-28,1378.0,5083.27,2207.13,0.08,3276.37,normal,678.0,0.47,443.73,224.95,1.0,1423.77,46.0,0.0,399.37,2368.61,freelance,805.56,Dining Out,positive,63.3,high,2876.14,1
2019-05-31,1959.294302,3917.184516,2577.91711,0.149071826,3359.900282,inflation,659.9762522,0.59887242,316.573563,797.5527308,4.193564217,39.29978326,39.75395961,0.008411722,111.7033959,3427.835549,mixed,1687.40779,Healthcare,positive,13.12117293,low,1469.345487,1
